fecha,res_total,res_oro_divisas,res_pase_pasivo,res_degs,tc_bcra,bm_billetes_publico,bm_billetes_entidades,bm_cta_cte_bcra,bm_saldo,bm_mas_cuasimonedas,m2,m2_transaccional_priv,dep_cc_priv,dep_ca_priv,dep_pf_no_ajust_priv,dep_pf_ajust_cer_priv,dep_total_pesos_priv,dep_usd_priv_enpesos,dep_total_priv_enpesos,dep_usd_priv,prest_adelantos,prest_documentos,prest_hipotecarios,prest_prendarios,prest_personales,prest_tarjetas,prest_otros,prest_total_pesos,prest_total_usd,prest_total_enpesos,tasa_pf_total_tna,tasa_pf_personas_tna,badlar_total_tna,badlar_privados_tna,tasa_personales_tna,tasa_adelantos_tna,tasa_politica_tna,tasa_politica_tea,pases_pasivos,leliq_notaliq,lefi_entidades,bopreal_lediv,factor_bm_lefi,call_baibar_tna,tasa_pf_usd_tna,prest_usd_enpesos
2015-06-08,33288.4735291151,33288.4735291151,0.0,0.0,9.018,339760.80276546,35243.0,116324.7819603998,491338.7651507197,491338.7651507197,789169.98319032,,171319.0,186248.0,364211.0,10.0,748701.0,73163.034,821864.034,8113.0,75726.0,142876.0,48920.0,34096.0,132889.0,130771.0,43827.0,609105.0,4372.0,648531.696,21.81280857573745,22.87237475118123,19.6875,20.125,37.13,22.33,,,14199.85,,0.0,1676.23836,0.0,18.5599999999999,1.834199770121387,39426.696
2015-06-09,33794.93537843233,33794.93537843233,0.0,0.0,9.0223,339442.53376546,35943.0,115580.0049176201,490975.7191079401,490975.7191079401,795365.71419032,,171174.0,182024.0,364901.0,10.0,744486.0,73369.3436,817855.3436,8132.0,77280.0,142213.0,48933.0,34091.0,133042.0,130739.0,43876.0,610174.0,4406.0,649926.2538,22.37293008719543,23.06933929131189,20.6875,21.125,36.95,22.15,,,14042.19,,0.0,1676.23836,0.0,19.05,2.342092443472696,39752.2538
2015-06-10,33807.18578549766,33807.18578549766,0.0,0.0,9.0282,340030.8578399,35918.0,119479.4188868502,495431.0149596102,495431.0149596102,796932.59607276,,171667.0,178088.0,365404.0,10.0,741113.0,73372.18139999999,814485.1814,8127.0,76975.0,142448.0,48922.0,34023.0,133182.0,129770.0,43909.0,609229.0,4401.0,648962.1082,20.17562334800482,22.6962456598396,17.9375,20.375,36.72,21.57,,,11439.05,,0.0,1686.844825,0.0,17.5,1.666843240207778,39733.1082
2015-06-11,33812.53633667756,33812.53633667756,0.0,0.0,9.0325,338629.65493113,37790.0,128053.3050687898,504475.8982327798,504475.8982327798,806970.59316399,,173689.0,176581.0,367067.0,10.0,742575.0,73407.1275,815982.1275,8127.0,77589.0,142662.0,48912.0,34056.0,133395.0,127755.0,44049.0,608418.0,4415.0,648296.4875,22.03156568165611,22.78865862945657,20.5,20.6875,36.83,20.44,,,12331.8,,0.0,1686.144825,0.0,16.7399999999999,2.287061281930999,39878.4875
2015-06-12,33813.11744615206,33813.11744615206,0.0,0.0,9.036,338211.93617401,37694.0,125540.2856982102,501449.1601050802,501449.1601050802,805900.87440687,,172400.0,175830.0,367621.0,10.0,741003.0,73507.86,814510.86,8135.0,77266.0,143522.0,48942.0,34136.0,133630.0,126516.0,44210.0,608222.0,4432.0,648269.552,21.46433644094461,22.75567062050193,20.0625,20.5,37.71,20.28,,,14944.26,,0.0,1686.144825,0.0,16.6099999999999,1.239073840029069,40047.552
2015-06-15,33817.25353866464,33817.25353866464,0.0,0.0,9.0403,337841.4322379,38054.0,126215.8191306399,502114.1896013999,502114.1896013999,808610.37047076,,176411.0,171085.0,364225.0,10.0,739464.0,73868.29130000001,813332.2913,8171.0,78624.0,143528.0,48930.0,34137.0,133785.0,126330.0,44259.0,609593.0,4416.0,649514.9648,21.6371492488652,22.8365505936608,19.25,20.25,37.23,19.94,,,15373.75,,0.0,1686.144825,0.0,15.65,1.89980540903679,39921.9648
2015-06-16,33815.62547727917,33815.62547727917,0.0,0.0,9.045,336456.34221427,39130.0,123511.7944274502,499099.1302745802,499099.1302745802,808010.33584713,,176515.0,170113.0,368704.0,10.0,740922.0,73861.47,814783.47,8166.0,79882.0,142737.0,48921.0,34204.0,134042.0,127378.0,44187.0,611351.0,4418.0,651311.81,21.91251738223922,23.00226890400511,19.9375,20.0625,37.32,19.19,,,17623.13,,0.0,1686.144825,0.0,14.8,2.14910267338241,39960.81
2015-06-17,33817.53594285509,33817.53594285509,0.0,0.0,9.0477,336432.20602508,38407.0,114839.9292698502,489680.1289277902,489680.1289277902,809367.1996579401,,177928.0,170382.0,368760.0,10.0,741605.0,73865.4228,815470.4228000001,8164.0,79062.0,142739.0,48955.0,34244.0,134293.0,128373.0,44044.0,611710.0,4460.0,652062.742,15.96501373990506,22.8025830137913,11.5,20.375,37.09,18.61,,,21171.26,,0.0,1679.930772,0.0,14.05,2.338823052426727,40352.74200000001
2015-06-18,33823.91207814123,33823.91207814123,0.0,0.0,9.0522,337333.39072912,37340.0,111911.2095069001,486585.5938688801,486585.5938688801,813958.38436198,,178363.0,172070.0,370121.0,10.0,745113.0,73838.79539999999,818951.7954,8157.0,80430.0,143269.0,48982.0,34308.0,134562.0,128820.0,44008.0,614379.0,4482.0,654950.9604,21.28777964479129,22.80992999407828,19.75,20.0625,37.05,18.01,,,21219.23,,0.0,1679.930772,0.0,13.42,2.326809441409212,40571.9604
2015-06-19,33829.21668730526,33829.21668730526,0.0,0.0,9.0565,339229.37805098,36238.0,106011.2843753602,481479.6560592002,481479.6560592002,811952.3716838399,,177252.0,177605.0,371422.0,10.0,750236.0,73910.09650000001,824146.0965,8161.0,80171.0,144189.0,49063.0,34362.0,134761.0,130007.0,43916.0,616469.0,4478.0,657024.007,21.8142185918584,22.79810725107865,19.6875,20.25,35.88,17.62,,,24075.56,,0.0,1679.930772,0.0,13.02,1.685099241568501,40555.007
2015-06-22,33821.09017141107,33821.09017141107,0.0,0.0,9.0605,341113.11926405,35092.0,104047.0200649797,480253.5329618897,480253.5329618897,812415.51289691,,181178.0,173366.0,369203.0,10.0,749603.0,74042.40599999999,823645.406,8172.0,83059.0,144168.0,49165.0,34387.0,134976.0,131358.0,43914.0,621027.0,4467.0,661500.2535,22.20845390424564,22.93438478502934,20.375,20.625,35.95,17.09,,,24557.3,,0.0,1679.930772,0.0,13.0399999999999,1.747024929984849,40473.2535
2015-06-23,33815.64844978102,33815.64844978102,0.0,0.0,9.0645,341165.41753018,35446.0,106988.2001368798,483601.6885699197,483601.6885699197,825598.48843304,,182914.0,172407.0,370887.0,10.0,750851.0,73984.44900000001,824835.449,8162.0,82915.0,143430.0,49186.0,34352.0,135247.0,133584.0,43978.0,622692.0,4456.0,663083.412,21.9305529737308,23.10423552008433,20.375,20.8125,36.56,17.03,,,24889.44,,0.0,1679.930772,0.0,13.35,2.498931892919535,40391.412
2015-06-24,33821.00591725989,33821.00591725989,0.0,0.0,9.069,341907.58642933,35424.0,110199.1318850997,487532.7892172898,487532.7892172898,830197.6573321901,,181171.0,171397.0,373208.0,10.0,750129.0,73467.96900000003,823596.969,8101.0,82597.0,143881.0,49262.0,34445.0,135457.0,135107.0,43944.0,624693.0,4455.0,665095.395,21.81327474781394,23.07796499833584,20.5,20.875,37.0,19.72,,,15371.46,,0.0,1691.288884,0.0,18.76,2.348758654078916,40402.395
2015-06-25,33834.97484348401,33834.97484348401,0.0,0.0,9.0723,343112.36984239,35571.0,102656.1935736302,481341.6343188803,481341.6343188803,852454.4407452501,,182047.0,174434.0,372503.0,10.0,752327.0,73476.5577,825803.5577,8099.0,81474.0,145120.0,49328.0,34515.0,135569.0,135718.0,43874.0,625598.0,4454.0,666006.0242,20.78083055398524,22.7739442403169,19.0,20.125,36.52,19.16,,,34690.18,,0.0,1691.288884,0.0,16.7399999999999,2.120766063120835,40408.0242
2015-06-26,33833.41823666089,33833.41823666089,0.0,0.0,9.0767,345153.56058431,35993.0,106735.6420910301,487884.1615782001,487884.1615782001,854692.51948717,,181733.0,179848.0,373092.0,10.0,758441.0,73575.7302,832016.7302,8106.0,80675.0,145906.0,49421.0,34599.0,135711.0,137171.0,44184.0,627667.0,4458.0,668130.9286,20.82607898014098,22.90961205867288,19.125,20.625,37.48,18.92,,,30858.63,,0.0,1691.288884,0.0,16.07,2.339415358791439,40463.92860000001
2015-06-29,33841.97285713405,33841.97285713405,0.0,0.0,9.0818,346282.90375125,37768.0,100941.89957427,484994.0742283801,484994.0742283801,862574.17465411,,186893.0,187603.0,367263.0,10.0,769096.0,73262.88059999999,842358.8806,8067.0,80497.0,146934.0,49547.0,34726.0,135660.0,138163.0,44347.0,629874.0,4460.0,670378.828,20.06889233028195,22.71421236250055,17.6875,19.625,36.5,18.31,,,34421.57,,0.0,1691.288884,0.0,15.1199999999999,1.94092420100789,40504.82799999999
2015-06-30,33851.34418250372,33851.34418250372,0.0,0.0,9.0865,348124.40111055,39394.0,95199.76338872004,482719.30313213,482719.30313213,58559.86402381002,,4599.0,26442.0,12416.0,1.0,43442.0,181.6817999999912,43623.6817999999,-66.0,6796.0,5006.0,1118.0,882.0,2753.0,4216.0,1359.0,22130.0,181.0,24190.38089999999,21.03064186178266,22.91963188693713,19.375,20.8125,35.82,18.73,,,37065.15,,0.0,1691.288884,0.0,15.2799999999999,2.670437529594805,2060.380899999996
2015-07-01,33847.18924186867,33847.18924186867,0.0,0.0,9.092,364636.3522916418,37049.03225806452,115346.6364002264,517033.3453296477,517033.3453296477,45124.1714342325,,280.4935483870795,21740.73333333334,4436.137634408602,0.0,26766.17096774187,519.3670293548494,27285.53799709672,-29.35161290322503,5384.693548387091,6843.845161290345,983.9354838709696,668.6731182795702,2951.969892473135,1192.662365591386,1291.602150537634,19317.38172042998,15.79569892473137,19888.7011566665,21.40021282204598,22.59365992924625,19.9375,20.0,36.43,22.44,,,20676.45,,0.0,1706.96874,0.0,20.85,2.232029152382697,571.3194362365539
2015-07-02,33850.38679594715,33850.38679594715,0.0,0.0,9.0973,354981.87895611,37868.0,111821.1578145001,504672.17540347,504672.17540347,861051.01758897,,178343.0,220331.0,370993.0,10.0,794793.0,73215.07040000001,868008.0704,8048.0,82014.0,146309.0,49862.0,34878.0,135632.0,137799.0,44848.0,631342.0,4453.0,671852.2769,21.65180104025838,22.65421965488393,20.5,20.9375,36.76,22.01,,,16443.58,,0.0,1706.96874,0.0,19.6999999999999,2.246324713597875,40510.2769
2015-07-03,33849.47841262114,33849.47841262114,0.0,0.0,9.1022,358824.77774385,37312.0,114456.13997174,510594.05634845,510594.05634845,855499.9163767099,,173613.0,227027.0,371748.0,10.0,797360.0,73381.93639999999,870741.9364,8062.0,82518.0,147045.0,49912.0,34982.0,135688.0,136888.0,44919.0,631952.0,4480.0,672729.856,21.72196363502521,22.69405702525339,19.875,20.0625,36.92,22.53,,,10422.01,,0.0,1705.51874,0.0,20.69,2.132698147656872,40777.856
2015-07-06,33833.50265679133,33833.50265679133,0.0,0.0,9.1072,363369.97064152,36763.0,109475.0538101399,509609.01808452,509609.01808452,869408.9642743801,,172957.0,230752.0,367651.0,10.0,798414.0,73595.28320000002,872009.2832000001,8081.0,83830.0,147266.0,49957.0,34843.0,135383.0,135567.0,45053.0,631899.0,4459.0,672508.0048,20.49702438267673,22.61698159986764,18.0,20.3125,36.71,22.69,,,20484.79,,0.0,1705.51874,0.0,20.4899999999999,1.544359159970069,40609.0048
2015-07-07,33828.82986589266,33828.82986589266,0.0,0.0,9.1127,364989.0,37751.0,111074.89458746,513815.72815194,513815.72815194,852035.8335644801,,171516.0,226141.0,370236.0,10.0,794532.0,73657.95410000002,868189.9541,8083.0,85193.0,147765.0,49953.0,34859.0,135507.0,137257.0,45041.0,635575.0,4452.0,676144.7404,21.76942733986008,22.90208384961036,20.0625,20.375,36.52,23.28,,,17751.57,,0.0,1705.51874,0.0,20.7899999999999,2.359125420596594,40569.7404
2015-07-08,33829.11551445432,33829.11551445432,0.0,0.0,9.117,366960.07120424,38665.0,109242.2040742899,514868.2689113899,514868.2689113899,862112.0648371,,170861.0,222349.0,370019.0,10.0,789837.0,73674.477,863511.477,8081.0,85960.0,148437.0,50018.0,34880.0,135694.0,135466.0,45084.0,635539.0,4456.0,676164.352,21.52374341461982,22.59636119454541,19.6875,19.875,36.42,23.37,,,19760.37,,0.0,1727.114564,0.0,20.8299999999999,2.221482776251799,40625.35200000001
2015-07-10,33833.60618299167,33833.60618299167,0.0,0.0,9.122,369188.30547828,38377.0,110214.53609756,517780.8352087,517780.8352087,867080.29911114,,171243.0,212511.0,369388.0,10.0,779764.0,73596.296,853360.296,8068.0,87219.0,149004.0,49979.0,34788.0,135788.0,132830.0,45199.0,634807.0,4425.0,675171.85,20.28648878975824,22.63980515661215,18.0625,20.75,37.1,25.31,,,17259.42,,0.0,1727.114564,0.0,23.37,1.595973286574933,40364.85
2015-07-13,33841.09648856508,33841.09648856508,0.0,0.0,9.1273,367077.96009574,40815.0,107905.9661415398,515800.2078701398,515800.2078701398,858573.2417286,,170889.0,204060.0,367370.0,10.0,772269.0,73666.4383,845935.4383,8071.0,88782.0,148826.0,49930.0,34788.0,135974.0,131014.0,45292.0,634606.0,4420.0,674948.666,21.095680933765,22.69541623121857,19.75,20.5,36.78,27.31,,,18585.91,,0.0,1727.114564,0.0,25.78,1.561280946198077,40342.666
2015-07-14,33837.05336182435,33837.05336182435,0.0,0.0,9.132,366131.49741374,40627.0,110579.8005527101,517339.5795993101,517339.5795993101,857506.7790466,,172317.0,201239.0,369728.0,10.0,771569.0,73649.58,845218.58,8065.0,86968.0,148957.0,49945.0,34780.0,136254.0,131773.0,45639.0,634316.0,4394.0,674442.008,19.42215944418213,22.87616583433417,14.25,20.75,36.86,28.26,,,16981.03,,0.0,1727.114564,0.0,26.51,2.312608011755818,40126.008
2015-07-15,33842.89931836431,33842.89931836431,0.0,0.0,9.1362,365412.54340468,39944.0,111121.49185113,516479.31688867,516479.31688867,859251.82503754,,175156.0,199463.0,369573.0,10.0,769876.0,74140.263,844016.263,8115.0,87118.0,149465.0,49946.0,34806.0,136473.0,131195.0,45527.0,634530.0,4402.0,674747.5524,18.36068020746512,22.57372235184893,13.6875,20.25,36.6,29.43,,,18873.76,,0.0,1752.501513,0.0,27.87,1.900998730367723,40217.5524
2015-07-16,33842.51093605535,33842.51093605535,0.0,0.0,9.1415,365391.20798916,38558.0,111610.3208974399,515560.8105194599,515560.8105194599,849216.48962202,,174655.0,196174.0,371409.0,10.0,767698.0,74201.55549999999,841899.5555,8117.0,85541.0,149681.0,49952.0,34828.0,136796.0,130296.0,45473.0,632567.0,4385.0,672652.4775,19.35623638713292,22.584084779405,15.375,20.5625,36.84,30.38,,,20259.89,,0.0,1752.501513,0.0,28.64,1.859223833965633,40085.4775
2015-07-17,33853.2237366994,33853.2237366994,0.0,0.0,9.1462,365789.90733518,36827.0,115503.32310833,518121.22407637,518121.22407637,845017.90096804,,177144.0,194863.0,372241.0,10.0,768859.0,74239.70539999999,843098.7054,8117.0,83905.0,151376.0,49990.0,34870.0,137043.0,127581.0,45781.0,630546.0,4393.0,670725.2566,16.2269503071373,22.73393036005559,11.875,20.5625,36.83,30.03,,,18020.4,,0.0,1752.501513,0.0,27.35,1.774572852254307,40179.2566
2015-07-20,33845.19543746434,33845.19543746434,0.0,0.0,9.1503,366123.59854624,35804.0,126120.7059190598,528049.2980981597,528049.2980981597,856994.5921791,,179318.0,190629.0,369733.0,10.0,765698.0,74053.3779,839751.3779,8093.0,83974.0,151404.0,49970.0,34870.0,137329.0,127488.0,45588.0,630623.0,4407.0,670948.3721,21.24183299466056,22.74728801925691,19.4375,20.4375,36.11,29.38,,,16823.2,,0.0,1752.501513,0.0,27.1499999999999,1.718768401238356,40325.3721
2015-07-21,33861.316835743,33861.316835743,0.0,0.0,9.1548,365107.16120307,35901.0,130372.9032488501,531382.0580847801,531382.0580847801,857755.15483593,,178534.0,187832.0,372094.0,10.0,763968.0,74080.64159999999,838048.6416,8092.0,83879.0,151351.0,50005.0,34842.0,137637.0,128658.0,45489.0,631861.0,4408.0,672215.3584,22.18822922421405,22.7648141919974,19.625,20.9375,36.27,29.54,,,15742.71,,0.0,1752.501513,0.0,25.77,2.497517538783502,40354.3584
2015-07-22,33928.28665519542,33928.28665519542,0.0,0.0,9.16,365044.73100808,35084.0,132789.5737446001,532919.2983855401,532919.2983855401,859438.7246409401,,179735.0,187453.0,372674.0,10.0,763803.0,74415.84,838218.84,8124.0,84126.0,151885.0,50047.0,34907.0,138107.0,129442.0,45292.0,633806.0,4424.0,674329.84,21.91319437170426,22.65058699467222,20.75,20.875,35.91,28.59,,,15850.7,,0.0,1757.922287,0.0,24.4699999999999,2.382802582678245,40523.84
2015-07-23,33928.90807370994,33928.90807370994,0.0,0.0,9.1643,365527.83548608,34001.0,133651.4852946101,533181.3144135501,533181.3144135501,863248.82911894,,178709.0,185525.0,374710.0,10.0,762285.0,74404.9517,836689.9517,8119.0,84165.0,152346.0,50055.0,34970.0,138434.0,130480.0,45170.0,635620.0,4423.0,676153.6989,22.31256084668725,22.70558204111411,20.75,21.0625,36.01,27.78,,,16087.23,,0.0,1757.922287,0.0,23.78,2.236577595066804,40533.6989
2015-07-24,33933.49488361637,33933.49488361637,0.0,0.0,9.1683,366214.44868382,33432.0,119755.3294694199,519402.7717860999,519402.7717860999,865906.44231668,,179630.0,184317.0,375842.0,10.0,763055.0,74391.58619999999,837446.5862,8114.0,82377.0,153536.0,50093.0,35050.0,138765.0,131610.0,44993.0,636424.0,4456.0,677277.9448,22.49322357134428,22.73851484004178,20.875,21.625,35.87,27.75,,,29376.39,,0.0,1757.922287,0.0,24.39,1.856020555877244,40853.9448
2015-07-27,33930.84287885682,33930.84287885682,0.0,0.0,9.1727,365893.30270211,34337.0,117053.5504709797,517284.8468059497,517284.8468059497,866556.29633497,,182828.0,180736.0,374611.0,10.0,762383.0,74555.70560000002,836938.7056,8128.0,81282.0,154090.0,50140.0,35115.0,138917.0,133556.0,45602.0,638702.0,4454.0,679557.2058,22.42922361331957,24.04595802831042,19.625,21.1875,36.21,27.59,,,26728.89,,0.0,1757.922287,0.0,24.27,2.071582196572228,40855.2058
2015-07-28,33933.03486291922,33933.03486291922,0.0,0.0,9.1778,365253.92234757,35692.0,120623.6015623198,521573.0175427499,521573.0175427499,865072.4159804301,,182699.0,180014.0,377973.0,10.0,764341.0,74496.20259999999,838837.2026,8117.0,80603.0,154022.0,50185.0,35151.0,139201.0,135774.0,45405.0,640341.0,4458.0,681255.6324,23.29838011633371,24.3638005408866,21.3125,21.625,36.36,25.94,,,22139.46,,0.0,1757.922287,0.0,22.3999999999999,2.382196547188972,40914.63239999999
2015-07-29,33930.58405939661,33930.58405939661,0.0,0.0,9.1815,365276.52029517,36429.0,113414.8766635399,515123.3493090699,515123.3493090699,870581.47264553,,186450.0,182635.0,378115.0,10.0,771137.0,74572.14300000001,845709.143,8122.0,79269.0,154456.0,50331.0,35236.0,139419.0,137083.0,45179.0,640973.0,4466.0,681977.579,20.55598360455627,23.8065450862541,18.1875,20.9375,36.47,23.48,,,25491.69,,0.0,1771.222981,0.0,19.2399999999999,1.874125786821275,41004.579
2015-07-30,33927.16468343477,33927.16468343477,0.0,0.0,9.1843,365811.38200095,37569.0,103925.2890369097,507308.6233882197,507308.6233882197,871620.33435131,,187755.0,189824.0,379453.0,10.0,782456.0,74585.7003,857041.7003,8121.0,78431.0,155332.0,50475.0,35309.0,139654.0,138680.0,45340.0,643221.0,4455.0,684137.0565,21.7242273664901,23.72045178234952,20.75,21.5625,36.17,22.72,,,31673.81,,0.0,1771.222981,0.0,18.62,2.124651291346883,40916.0565
2015-07-31,33942.95693719373,33942.95693719373,0.0,0.0,9.1873,367198.4510256,38140.0,114828.9867680298,520170.3901439897,520170.3901439897,14626.86363255,,-632.0,-4476.0,11341.0,0.0,4324.0,2025.589300000007,6349.589300000109,133.0,-1726.0,8091.0,818.0,596.0,4107.0,-903.0,655.0,11638.0,-23.0,11876.05850000004,22.80292775282731,23.97129241539145,21.0625,21.1875,35.79,24.28,,,23573.99,,0.0,1771.222981,0.0,20.68,2.052314990231484,238.0585000000065
2015-08-01,,,,,,372321.4167857039,37587.64516129033,117078.3476685254,526990.1622719674,526990.1622719674,9404.46051273041,,5639.516129032272,-7994.161290322576,11605.19354838709,-0.2903225806451619,9280.16129032278,1827.93692903225,11108.09821935503,108.6129032258068,-889.161290322576,7381.870967741939,482.5483870967728,696.6451612903256,4337.419354838697,3806.483870967757,-406.5161290322576,15409.29032258072,-163.8064516129034,14345.09655161307,,,,,,,,,,,,,0.0,,,-1064.193770967751
2015-08-03,33914.89097402678,33914.89097402678,0.0,0.0,9.1937,370106.25884227,37580.0,123850.2748980298,531539.4860906599,531539.4860906599,874683.21119263,,182601.0,207711.0,379494.0,10.0,794780.0,75204.46599999999,869984.466,8180.0,79782.0,155515.0,50617.0,35416.0,139446.0,139057.0,45320.0,645153.0,4430.0,685881.091,22.65030385864469,23.95528100319273,20.4375,20.9375,36.53,26.21,,,12829.24,,0.0,1771.222981,0.0,22.5399999999999,2.191141827037414,40728.091
2015-08-04,33887.88129012143,33887.88129012143,0.0,0.0,9.1987,370859.45656508,38546.0,131499.58407764,540907.99299308,540907.99299308,871778.4089154401,,182582.0,205002.0,382037.0,10.0,795407.0,75438.5387,870845.5387,8201.0,79915.0,155013.0,50615.0,35474.0,139638.0,140113.0,45204.0,645972.0,4426.0,686685.4462,21.97408736580331,24.2165197465653,18.8125,20.9375,36.31,25.26,,,9688.81,,0.0,1771.222981,0.0,22.01,2.293742943474095,40713.44620000001
2015-08-05,33849.29013847775,33849.29013847775,0.0,0.0,9.2035,372518.16852882,38595.0,124893.8806525201,536010.0015317,536010.0015317,873697.12087918,,182488.0,208357.0,382269.0,10.0,798501.0,75505.514,874006.514,8204.0,79883.0,155529.0,50607.0,35425.0,139682.0,139415.0,45141.0,645682.0,4393.0,686112.9755,21.39333677489451,23.75311156920615,18.25,20.8125,35.85,25.22,,,13930.52,,0.0,1797.026302,0.0,21.8,1.408346142643418,40430.9755
2015-08-06,33837.30205755907,33837.30205755907,0.0,0.0,9.2088,374867.47989154,38523.0,119787.2985104199,533180.7307523199,533180.7307523199,875194.4322419,,178642.0,216881.0,383318.0,10.0,803079.0,75650.292,878729.292,8215.0,80441.0,156073.0,50608.0,35483.0,139705.0,137501.0,45147.0,644958.0,4361.0,685117.5768,22.48651052185337,23.67588962352782,20.3125,20.5,35.82,25.23,,,15912.02,,0.0,1797.026302,0.0,21.75,2.29445749763427,40159.5768
2015-08-07,33837.18815165246,33837.18815165246,0.0,0.0,9.2135,377652.54985512,37079.0,117156.35438755,531890.85659303,531890.85659303,867045.50220548,,175297.0,215295.0,383447.0,10.0,799281.0,75679.689,874960.689,8214.0,81135.0,157008.0,50608.0,35544.0,139909.0,136974.0,45095.0,646273.0,4346.0,686314.871,22.54645980393989,23.85891172153483,20.3125,20.75,36.37,24.92,,,17144.77,,0.0,1797.026302,0.0,21.21,2.213299051996553,40041.871
2015-08-10,33842.49195241857,33842.49195241857,0.0,0.0,9.2183,379264.83455738,36165.0,118330.2490757101,533763.0359834501,533763.0359834501,861659.7869077399,,176737.0,204327.0,381426.0,10.0,790565.0,75728.3345,866293.3345,8215.0,82638.0,157154.0,50541.0,35480.0,139857.0,134303.0,45002.0,644975.0,4293.0,684549.1619,21.19100234443108,23.91848965449513,17.625,21.1875,36.24,24.75,,,14310.82,,0.0,1797.026302,0.0,21.3299999999999,1.625752254762671,39574.1619
2015-08-11,33711.76230304197,33711.76230304197,0.0,0.0,9.2243,377057.86567071,37891.0,121815.08122173,536767.0652428,536767.0652428,861879.9840210701,,175790.0,197489.0,384284.0,10.0,783321.0,75786.84879999999,859107.8488,8216.0,83829.0,156865.0,50496.0,35496.0,140129.0,134351.0,44787.0,645953.0,4296.0,685580.5928,22.92725988181766,24.17811204289695,21.0625,21.375,36.53,24.23,,,10831.89,,0.0,1797.026302,0.0,20.57,2.216813102815688,39627.5928
2015-08-12,33691.75002852934,33691.75002852934,0.0,0.0,9.2312,375673.70028862,38322.0,117807.3179314601,531806.1365704401,531806.1365704401,865526.81863898,,177175.0,196225.0,383746.0,10.0,783147.0,76009.70079999999,859156.7008,8234.0,84138.0,157261.0,50493.0,35529.0,140431.0,134188.0,44858.0,646898.0,4262.0,686241.3744,22.4494896258216,23.76070750233921,20.3125,20.875,36.2,23.77,,,12384.15,,0.0,1839.619801,0.0,20.77,1.811667807410904,39343.3744
2015-08-13,33631.58879548191,33631.58879548191,0.0,0.0,9.2362,374501.7852808401,38589.0,118212.2949016998,531306.1985328998,531306.1985328998,862096.9036312001,,177489.0,194187.0,384673.0,10.0,781666.0,76013.92599999999,857679.926,8230.0,84512.0,158202.0,50456.0,35554.0,140762.0,131957.0,44816.0,646259.0,4240.0,685420.488,22.44579038818099,23.79748824702798,20.125,21.0,37.01,23.38,,,12194.77,,0.0,1839.619801,0.0,19.6999999999999,1.304944909234412,39161.488
2015-08-14,33653.33638994026,33653.33638994026,0.0,0.0,9.2408,374482.9456619699,37693.0,120482.60481836,532661.66883069,532661.66883069,862183.06401233,,179492.0,192421.0,385703.0,10.0,782522.0,75848.4864,858370.4864,8208.0,83565.0,159010.0,50460.0,35605.0,141105.0,130938.0,44723.0,645406.0,4243.0,684614.7143999999,20.1512198372296,23.79370747554031,15.5,21.125,37.24,22.89,,,10803.96,,0.0,1839.619801,0.0,19.2399999999999,1.907306309162553,39208.7144
2015-08-18,33663.38054368287,33663.38054368287,0.0,0.0,9.2455,373188.89041272,38390.0,116413.6443671698,527995.6531302498,527995.6531302498,856833.00876308,,183308.0,185661.0,381610.0,10.0,777951.0,76358.5845,854309.5845,8259.0,85557.0,158704.0,50429.0,35619.0,141382.0,131241.0,44686.0,647618.0,4227.0,686698.7285,20.93847152855912,23.92895876595209,16.25,20.875,36.93,23.63,,,15092.48,,0.0,1839.619801,0.0,20.44,2.032782821483756,39080.7285
2015-08-19,33663.57527160046,33663.57527160046,0.0,0.0,9.2505,371031.56915617,39170.0,120586.2017101899,530789.9892167199,530789.9892167199,860570.7875065301,,184523.0,182878.0,382203.0,10.0,774246.0,76603.39050000001,850849.3905,8281.0,84935.0,157287.0,50412.0,35667.0,141781.0,133063.0,44631.0,647776.0,4256.0,687146.128,17.46053425285896,23.8332827593863,13.0625,20.375,36.81,24.0,,,10438.68,,0.0,1834.048691,0.0,21.27,1.622678517880621,39370.128
2015-08-20,33674.40280706969,33674.40280706969,0.0,0.0,9.255,370593.8031891501,38324.0,113204.3978021799,522124.41934169,522124.41934169,865646.02153951,,185664.0,181419.0,384044.0,9.0,776081.0,75937.27500000002,852018.275,8205.0,84358.0,157419.0,50418.0,35683.0,142027.0,134732.0,44454.0,649091.0,4241.0,688341.455,22.28610236270028,23.81497426960729,20.75,21.0,36.75,24.38,,,19461.97,,0.0,1834.048691,0.0,21.55,2.397156331261845,39250.455
2015-08-21,33684.00183455474,33684.00183455474,0.0,0.0,9.2598,370839.72465823,36607.0,112419.63520596,519868.5782145501,519868.5782145501,867218.94300859,,183755.0,181677.0,385154.0,9.0,775774.0,76032.21780000001,851806.2178,8211.0,84208.0,158125.0,50438.0,35635.0,142390.0,135809.0,44458.0,651063.0,4232.0,690250.4736,22.47557148627611,23.85829100794535,20.875,21.1875,37.0,25.07,,,21488.52,,0.0,1834.048691,0.0,22.16,2.179438678683448,39187.4736
